"V1","V2","V3","V4","V5","V6","V7"
"1",0.294248251739599,0.347628209731274,0.119034033773354,100.913429937553,985.537416998417,7.88926463990503,5.34666878725385
"2",0.314412067679893,0.299630145693676,0.122956362650579,99.7931018033852,986.888340917389,8.48960776717965,4.72538745353253
"3",0.280175305963319,0.42085237302586,0.116330413801239,98.9485448588327,986.02160695811,7.40940298675745,4.34796163108936
"4",0.30382546753584,0.29636305283668,0.120460828121677,100.456254730569,986.17165042284,9.28566967517314,6.21324944794714
"5",0.296169810679318,0.37555418699512,0.118656730111248,99.2841362853398,987.646811188064,6.92338640092345,5.22248747650245
"6",0.271428460027829,0.469604105088206,0.112968227809112,99.9560210345044,985.153618331431,7.32461635773187,4.12641606770092
"7",0.280910973678377,0.409910625115432,0.115376676592621,98.2732513751095,985.932017324843,7.82372441198848,4.29369924263304
"8",0.262221984273275,0.46264570703598,0.110580218370589,100.506422423718,987.664046749621,9.1936325181461,3.34063664858026
"9",0.337797339325693,0.235502567209629,0.124062684332251,100.005872569935,985.482123989638,7.3714188874397,7.00012135471679
"10",0.318941804042059,0.278323276434215,0.123246621611849,100.943242977241,984.626968934342,7.22146174145356,6.3341798931358
"11",0.354318111737966,0.190030725087784,0.117743909224635,100.304031685403,985.132328828566,9.36395617199397,5.79305106284426
"12",0.327939637365087,0.275311243367859,0.122276605758867,101.061777464639,984.319821857604,7.15364100361127,5.34782767845071
"13",0.293943828322028,0.368238310590233,0.117621944679314,99.9866358292868,985.907904754015,9.04848736607424,3.46121694524426
"14",0.38320172912726,0.196425708865627,0.126531748116982,100.183173727604,985.839518129965,7.04160904114359,6.40768381846543
"15",0.295006790595139,0.359655257647467,0.118890448804988,100.156338740773,986.402586773959,7.04876294578415,5.24022962256793
"16",0.35586181533107,0.194038178117372,0.123137447684508,99.9888099002988,987.382361206217,10.5282974986667,5.0982886237508
"17",0.292524960714666,0.319913527408991,0.116418706670439,99.3167921248304,985.153885112808,9.15441688232971,4.45690266638298
"18",0.263128148085262,0.479719973916315,0.113440944674957,98.6734994769251,986.655641432148,6.45363046010529,5.33332374795417
"19",0.288756975328031,0.336552535565031,0.115853042372964,99.2044530110707,985.234735292386,8.16403952458013,6.24255646888462
"20",0.349732442691562,0.210895511678389,0.123922326244097,98.7332542259433,987.045172231347,8.3127133147892,6.61344496034025
"21",0.297113120651753,0.313163609933011,0.120417605280152,99.5646025568108,984.633294452324,10.0483793878745,4.89769608601654
"22",0.271015514271885,0.430130104905656,0.114450134466592,100.699628541897,985.568375075384,8.49407290179578,4.03395957454083
"23",0.265679438023216,0.557213565953006,0.112228026465975,100.079810323657,985.254515779699,7.5642885727033,3.29692831034642
"24",0.304342570094619,0.310266707537746,0.120647900333915,98.6360482570611,984.563724026306,7.15521756143318,5.58852357368208
"25",0.282817401189281,0.368825984557289,0.115193720217692,98.6531904388823,984.81367047403,10.4678191727315,3.77944670589395
"26",0.336933112476051,0.262978895493574,0.121538735533046,100.278536087431,987.290982823103,8.67038098623559,5.0374536482168
"27",0.292524960714666,0.319913527408991,0.116418706670439,99.3167921248304,985.153885112808,9.15441688232971,4.45690266638298
